metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,roi_name,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_ThreatTriangleOpenness_Normalized,placebo_SAD_vs_HC,22,28,0.04917471303887735,-0.05896595782597204,0.10814067086484938,0.5297519694648671,0.5214312579025917,0.34090909090909083,1.8377876750393947,0.07300812300330407,0.6704545454545454,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.10221190605901564,0.07578964299325067,100,0.34497447092362277,2.8345185185185184,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_Safety_Distance,placebo_SAD_vs_HC,22,28,0.04917471303887735,-0.05896595782597204,0.10814067086484938,0.5297519694648671,0.5214312579025917,0.34090909090909083,1.8377876750393947,0.07300812300330407,0.6704545454545454,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.10221190605901564,0.07578964299325067,100,0.34497447092362277,2.8345185185185184,Q1_geometry_topology,1,other,"Normalized threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is, scaled by the total CS-anchored distance.",SAD higher than HC,False,False
Neural_ThreatAxisSeparation,placebo_SAD_vs_HC,23,28,0.507678058570988,0.5991145248094355,-0.09143646623844748,-0.5312322916057467,-0.5230594871195045,-0.3012422360248448,-1.9347218341287795,0.05882276117731994,0.6506211180124224,phase2_extinction,phase2_ext_roi_by_roi,left_acc,-0.08210850003238113,0.13028081999175353,102,0.5457609144683156,2.8334814814814813,Q1_geometry_topology,1,axis_projection_geometry,How far safety sits away from the threat end of the background-to-threat axis.,SAD lower than HC,False,False
Neural_RawMean_SafetyMinusBackground,placebo_SAD_vs_HC,22,28,-3.2151895382187585,-19.59200599363872,16.37681645541996,0.5366198380209901,0.5281912541777285,0.2857142857142856,2.0252234742439215,0.049265695130909684,0.6428571428571428,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,15.827685331180355,0.027201822726696162,100,0.34497447092362277,2.832888888888889,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_Safety_ThreatAxisProjection,placebo_SAD_vs_HC,23,28,0.49232194142901203,0.40088547519056444,0.09143646623844759,0.5312322916057473,0.523059487119505,0.30124223602484457,1.934721834128782,0.0588227611773197,0.6506211180124223,phase2_extinction,phase2_ext_roi_by_roi,left_acc,0.08210850003238128,0.13028081999175284,102,0.5457609144683156,2.832888888888889,Q1_geometry_topology,1,axis_projection_geometry,Projection of safety onto the background-to-threat axis; higher values mean safety is more threat-like.,SAD higher than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,23,28,0.025973057128467168,-0.027644560671514995,0.05361761779998216,0.5473691162680557,0.5389480529408549,0.28881987577639756,1.9314471257474297,0.059649337784142754,0.6444099378881988,phase2_extinction,phase2_ext_roi_by_roi,left_insula,0.060875164186454965,0.047362357347298496,102,0.7633561605067554,2.831703703703704,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD higher than HC,False,False
Neural_DynamicDiscrimination_Volatility,placebo_SAD_vs_HC,23,28,0.5826784584343262,0.6983954853447145,-0.11571702691038832,-0.5244069582313743,-0.5163391588739685,-0.34782608695652173,-1.8270670318883346,0.07473028796635361,0.6739130434782609,phase2_extinction,phase2_ext_roi_by_roi,left_amygdala,-0.12560119240251646,0.03640086949864288,102,0.879889283092421,2.831259259259259,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatTriangleOpenness,placebo_SAD_vs_HC,23,28,0.016308620217470787,0.19207670557757725,-0.17576808536010646,-0.5265209142432696,-0.518420592485681,-0.3229813664596274,-1.8598213528373697,0.06932803587460817,0.6614906832298137,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.20103142690002335,0.020129682222995632,102,0.39116099614842986,2.830074074074074,Q1_geometry_topology,1,geometry_triangle,Whether threat is farther from background than safety is; positive values indicate an open threat-safety-background geometry.,SAD lower than HC,False,False
Neural_Safety_Differentiation,placebo_SAD_vs_HC,23,28,0.016308620217470787,0.19207670557757725,-0.17576808536010646,-0.5265209142432696,-0.518420592485681,-0.3229813664596274,-1.8598213528373697,0.06932803587460817,0.6614906832298137,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.20103142690002335,0.020129682222995632,102,0.39116099614842986,2.830074074074074,Q1_geometry_topology,1,other,Threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is.,SAD lower than HC,False,False
Neural_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,23,28,0.9923291907347481,1.1374207657183795,-0.14509157498363134,-0.5404737598241268,-0.5321587789037556,-0.28260869565217395,-1.975120914772736,0.05394362484416384,0.6413043478260869,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.15841222222290297,0.011926067770160278,102,0.45216160947029543,2.8257777777777777,Q1_geometry_topology,1,normalized_geometry_ratio,Ratio of threat-background distance to safety-background distance.,SAD lower than HC,False,False
Neural_BoundaryCertainty,placebo_SAD_vs_HC,22,28,0.2520814172432404,0.16450475871877934,0.08757665852446106,0.5479230092456026,0.5393168886815355,0.2987012987012987,1.8564631766643245,0.07122033477787398,0.6493506493506493,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,0.07986877699820635,0.06434867386560769,100,0.9974119961998912,2.8247407407407406,Q4_precision_dispersion,4,representational_certainty,Absolute separation between prototype threat evidence for CSR and CSS.,SAD higher than HC,False,False
Neural_ShockEvidence_Discrimination,placebo_SAD_vs_HC,22,28,0.00017488436750206617,-0.001564891504104048,0.0017397758716061142,0.49918489846497566,0.4913442979655258,0.36038961038961026,1.8248927240910915,0.07430219373739567,0.6801948051948051,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.0014924371113856868,0.17234566205275756,100,0.34497447092362277,2.824148148148148,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Difference in shock-prototype evidence for threat versus safety cues; positive values mean CSR is more shock-like than CSS.,SAD higher than HC,False,False
Neural_CorrTriangleAngle_Safety,placebo_SAD_vs_HC,23,28,57.98622926080616,64.46507030647467,-6.47884104566851,-0.574245927637037,-0.5654113749041595,-0.2639751552795031,-1.9943563210603463,0.05270509128606412,0.6319875776397516,phase2_extinction,phase2_ext_roi_by_roi,right_hippocampus,-7.497138139512349,0.012091816458077996,102,0.5742537223914642,2.824,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatTriangleOpenness_Normalized,placebo_SAD_vs_HC,23,28,0.004646388547188208,0.06975778528226606,-0.06511139673507785,-0.5206853392030891,-0.5126747955230416,-0.32608695652173914,-1.8424172268530412,0.07182815462436391,0.6630434782608696,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.07418318011339485,0.01855069982608924,102,0.39116099614842986,2.823259259259259,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_Safety_Distance,placebo_SAD_vs_HC,23,28,0.004646388547188208,0.06975778528226606,-0.06511139673507785,-0.5206853392030891,-0.5126747955230416,-0.32608695652173914,-1.8424172268530412,0.07182815462436391,0.6630434782608696,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.07418318011339485,0.01855069982608924,102,0.39116099614842986,2.823259259259259,Q1_geometry_topology,1,other,"Normalized threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is, scaled by the total CS-anchored distance.",SAD lower than HC,False,False
Neural_RawMean_SafetyMinusBackground,placebo_SAD_vs_HC,23,28,9.14477226138115,-7.333342796989849,16.478115058371,0.5390508299069176,0.5307577402160419,0.33229813664596297,1.7945703490731852,0.0829431194853206,0.6661490683229815,phase2_extinction,phase2_ext_roi_by_roi,right_hippocampus,17.506095891605124,0.01573510330525015,102,0.5742537223914642,2.823111111111111,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatTriangleOpenness,placebo_SAD_vs_HC,23,28,-0.04264537581696381,0.1380289446764518,-0.1806743204934156,-0.5457784688045969,-0.5373818769768339,-0.28260869565217395,-1.9204975610023125,0.06114451558138671,0.6413043478260869,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.1988624193397781,0.014698337095594828,102,0.45216160947029543,2.819259259259259,Q1_geometry_topology,1,geometry_triangle,Whether threat is farther from background than safety is; positive values indicate an open threat-safety-background geometry.,SAD lower than HC,False,False
Neural_Safety_Differentiation,placebo_SAD_vs_HC,23,28,-0.04264537581696381,0.1380289446764518,-0.1806743204934156,-0.5457784688045969,-0.5373818769768339,-0.28260869565217395,-1.9204975610023125,0.06114451558138671,0.6413043478260869,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.1988624193397781,0.014698337095594828,102,0.45216160947029543,2.819259259259259,Q1_geometry_topology,1,other,Threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is.,SAD lower than HC,False,False
Neural_PrototypeThreatLike_Threat,placebo_SAD_vs_HC,23,28,0.8078959006215668,0.8245641409808119,-0.01666824035924508,-0.5479627671508158,-0.539532570733111,-0.3012422360248447,-1.834282968623422,0.07622175613234379,0.6506211180124224,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.019026876644339025,0.013159354335129941,102,0.45216160947029543,2.818962962962963,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.26657276253577566,0.1985591919064104,0.06801357062936528,0.5311929436902173,0.522849599024926,0.30194805194805197,1.8454707728084039,0.07181314399354798,0.650974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.0736743299970755,0.05824923523135728,100,0.34497447092362277,2.817185185185185,Q4_precision_dispersion,4,representational_certainty,Mean absolute distance from ambiguous prototype evidence for safety and threat cues.,SAD higher than HC,False,False
Neural_ResidualizedShockAxis_CSRMinusCSS_Cosine,placebo_SAD_vs_HC,22,28,-0.055239722163687895,0.009504545738464487,-0.06474426790215237,-0.5305199556973987,-0.5221871815241412,-0.29220779220779214,-1.9096771286027103,0.06216921329122093,0.6461038961038961,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,-0.05919955244882101,0.0901275244042938,100,0.7069509039822284,2.8164444444444445,Q6_shock_anchor_secondary,6,residualized_shock_axis,Global-amplitude-residualized cosine contrast along each subject's SHOCK-minus-CS- axis.,SAD lower than HC,False,False
Neural_ThreatTriangleOpenness_Normalized,placebo_SAD_vs_HC,23,28,-0.017784230753824,0.04923232055098148,-0.06701655130480548,-0.5468821665245107,-0.538468594731826,-0.28260869565217395,-1.914204237651736,0.06216081507096099,0.6413043478260869,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.07388160312930421,0.012266437026132374,102,0.45216160947029543,2.816,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_Safety_Distance,placebo_SAD_vs_HC,23,28,-0.017784230753824,0.04923232055098148,-0.06701655130480548,-0.5468821665245107,-0.538468594731826,-0.28260869565217395,-1.914204237651736,0.06216081507096099,0.6413043478260869,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.07388160312930421,0.012266437026132374,102,0.45216160947029543,2.816,Q1_geometry_topology,1,other,"Normalized threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is, scaled by the total CS-anchored distance.",SAD lower than HC,False,False
Neural_PrototypeThreatLike_Safety,placebo_SAD_vs_HC,22,28,0.49987302453705507,0.5043187243163352,-0.00444569977928011,-0.4982897727091264,-0.49046323177652235,-0.3084415584415584,-1.947891452869731,0.06042091852575432,0.6542207792207793,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,-0.003936281211558404,0.0741305863341593,100,0.5220593576513074,2.8155555555555556,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_SafetySpecificity,placebo_SAD_vs_HC,22,28,0.0005079332445689619,-0.017316949963583916,0.017824883208152877,0.49738945239032256,0.48957705261455836,0.3084415584415585,1.9446103849677532,0.06084198176921098,0.6542207792207793,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,0.01577778978536784,0.07437725381950051,100,0.5220593576513074,2.8134814814814817,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,22,28,-0.0077709667820308435,0.0040386913018304865,-0.01180965808386133,-0.5130132251686039,-0.504955425820406,-0.35064935064935066,-1.7611998900387775,0.08571211621973224,0.6753246753246753,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,-0.01200994511542738,0.1776686611588935,100,0.7069509039822284,2.8134814814814817,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,22,28,-0.1891743971977033,0.19956218042292223,-0.3887365776206255,-0.5251095187663162,-0.51686172527784,-0.2987012987012986,-1.8585249733307099,0.06942921661726427,0.6493506493506493,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,-0.4148943687522158,0.04669954778192826,100,0.8597654885840935,2.8102222222222224,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_ThreatToSafetyDistanceRatio,placebo_SAD_vs_HC,23,28,1.0314431785214724,1.1688302190689333,-0.13738704054746087,-0.5015944228401507,-0.49387758556568684,-0.31055900621118004,-1.8667984042688803,0.06839397462442992,0.65527950310559,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.1360795835515476,0.06688015103739577,102,0.39116099614842986,2.808740740740741,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatAxisSeparation,placebo_SAD_vs_HC,22,28,0.5850210343221008,0.4527730105911644,0.13224802373093641,0.559572491204939,0.5507833944844426,0.25,2.0395852282742863,0.046944437528362214,0.625,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.12142227467630187,0.06048317020194356,100,0.34497447092362277,2.8077037037037034,Q1_geometry_topology,1,axis_projection_geometry,How far safety sits away from the threat end of the background-to-threat axis.,SAD higher than HC,True,False
Neural_Safety_ThreatAxisProjection,placebo_SAD_vs_HC,22,28,0.4149789656778994,0.5472269894088356,-0.13224802373093625,-0.5595724912049382,-0.5507833944844418,-0.25,-2.039585228274284,0.046944437528362415,0.625,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,-0.12142227467630184,0.06048317020194365,100,0.34497447092362277,2.8071111111111113,Q1_geometry_topology,1,axis_projection_geometry,Projection of safety onto the background-to-threat axis; higher values mean safety is more threat-like.,SAD lower than HC,True,False
Neural_Certainty_CSR,placebo_SAD_vs_HC,23,28,0.1814652859265324,0.2658072623175473,-0.0843419763910149,-0.5429049332057978,-0.5345525496180163,-0.2639751552795031,-2.0011477525311516,0.051106350979443986,0.6319875776397516,phase2_extinction,phase2_ext_roi_by_roi,right_insula,-0.07781703124225385,0.09121372127692559,102,0.41712503081170865,2.807111111111111,Q2_decision_evidence,2,representational_certainty,Certainty of expected threat-state evidence for CSR relative to maximal ambiguity.,SAD lower than HC,False,False
Neural_ThreatEvidenceCertainty,placebo_SAD_vs_HC,23,28,0.1814652859265324,0.2658072623175473,-0.0843419763910149,-0.5429049332057978,-0.5345525496180163,-0.2639751552795031,-2.0011477525311516,0.051106350979443986,0.6319875776397516,phase2_extinction,phase2_ext_roi_by_roi,right_insula,-0.07781703124225385,0.09121372127692559,102,0.41712503081170865,2.807111111111111,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD lower than HC,False,False
